transaction_date,asset_tag,machine_type,cluster,anomaly_score,고장표시참고율,temp_bearing_degC,temp_motor_degC,vibration_h_mms,vibration_v_mms,oil_pressure_bar,load_pct,shaft_rpm,power_consumption_kw
2023-08-23,AST-3019,Belt Conveyor,1,3.1265081532544405,0.2,70.3,83.4,3.035,2.188,5.07,67.1,1422,11.92
2023-08-24,AST-3019,Belt Conveyor,1,1.7555224050692375,0.1,69.3,84.0,3.127,2.378,4.93,65.5,1441,9.61
2023-08-25,AST-3019,Belt Conveyor,1,1.8731289362320476,0.05,68.7,81.1,3.421,2.688,5.09,58.4,1439,8.43
2023-08-26,AST-3019,Belt Conveyor,0,2.1843850320453737,0.0,66.9,79.3,2.907,2.302,5.48,51.8,1408,7.85
2023-08-27,AST-3019,Belt Conveyor,0,2.0894962249433995,0.0,64.7,80.4,2.878,1.798,5.16,47.5,1368,7.69
2023-08-28,AST-3019,Belt Conveyor,1,2.6373036337001294,0.2,69.7,83.7,3.762,2.888,5.37,64.3,1476,10.52
2023-08-29,AST-3019,Belt Conveyor,1,2.335931007354789,0.2,68.9,85.5,3.069,2.29,5.36,62.4,1479,8.56
2023-08-30,AST-3019,Belt Conveyor,1,2.3829297165148375,0.05,68.5,80.8,3.477,2.64,5.0,59.2,1420,10.82
2023-08-31,AST-3019,Belt Conveyor,1,2.4413581274865983,0.15,67.4,83.7,2.87,2.082,5.15,56.4,1456,7.51
2023-09-01,AST-3019,Belt Conveyor,1,1.9434817092575898,0.2,67.2,82.5,2.946,2.047,5.08,60.5,1436,9.78
2023-09-02,AST-3019,Belt Conveyor,0,2.5137148661507567,0.0,68.7,81.0,2.453,2.03,5.28,51.6,1370,8.34
2023-09-03,AST-3019,Belt Conveyor,0,1.8249431996111225,0.0,67.8,79.4,3.142,2.313,5.21,54.4,1374,7.05
2023-09-04,AST-3019,Belt Conveyor,1,2.1531405846947558,0.05,66.0,83.6,3.27,2.694,5.39,62.9,1439,9.65
2023-09-05,AST-3019,Belt Conveyor,1,1.8784254566651035,0.0,68.3,83.6,3.127,2.336,5.17,63.9,1430,8.19
2023-09-06,AST-3019,Belt Conveyor,1,2.404903494731269,0.15,67.4,85.7,3.149,2.358,5.27,58.1,1425,8.04
2023-09-07,AST-3019,Belt Conveyor,0,1.9854316032753703,0.15,64.2,81.3,3.203,2.261,5.05,53.8,1429,8.01
2023-09-08,AST-3019,Belt Conveyor,0,2.0571696783710456,0.05,66.5,84.1,2.626,1.964,4.92,54.8,1421,8.33
2023-09-09,AST-3019,Belt Conveyor,0,2.6491500186403822,0.0,69.9,80.4,2.944,2.391,5.24,48.9,1372,8.33
2023-09-10,AST-3019,Belt Conveyor,0,2.2317962384221026,0.0,63.8,80.1,3.322,2.464,5.17,47.2,1357,6.52
2023-09-11,AST-3019,Belt Conveyor,1,1.8293490941554036,0.0,66.6,80.1,2.994,2.285,5.23,60.3,1431,9.33
2023-09-12,AST-3019,Belt Conveyor,1,2.4553279388070397,0.0,65.3,84.8,2.758,2.392,5.36,63.3,1448,10.23
2023-09-13,AST-3019,Belt Conveyor,1,1.8401587317414487,0.05,66.3,83.2,3.369,2.285,5.19,62.9,1455,9.39
2023-09-14,AST-3019,Belt Conveyor,0,2.2470357942894013,0.05,65.0,81.4,3.011,2.071,5.27,52.5,1437,7.87
2023-09-15,AST-3019,Belt Conveyor,1,1.751548898273101,0.1,67.5,83.6,3.175,2.441,5.3,69.7,1449,9.29
2023-09-16,AST-3019,Belt Conveyor,0,2.2110922261508237,0.0,69.1,81.6,2.859,1.802,5.12,51.3,1408,6.4
2023-09-17,AST-3019,Belt Conveyor,0,1.7043037632489082,0.0,68.1,80.1,3.188,2.493,5.05,50.9,1401,6.96
2023-09-18,AST-3019,Belt Conveyor,1,2.412203650841822,0.15,67.6,83.2,2.932,2.039,5.44,60.2,1436,10.14
2023-09-19,AST-3019,Belt Conveyor,1,2.2134699814566097,0.3,69.9,81.1,3.426,2.479,5.2,59.7,1462,10.07
2023-09-20,AST-3019,Belt Conveyor,1,2.762068274545335,0.1,63.8,77.8,2.138,1.772,5.19,64.5,1470,10.68
2023-09-21,AST-3019,Belt Conveyor,1,3.128286971719825,0.1,61.0,74.9,2.458,1.592,5.0,57.3,1454,8.89
2023-09-22,AST-3019,Belt Conveyor,1,3.4302392673454416,0.1,60.9,80.7,2.373,1.381,5.18,61.8,1472,9.68
2023-09-23,AST-3019,Belt Conveyor,0,2.167309467568396,0.0,65.5,82.1,2.719,1.615,5.19,55.2,1367,7.95
2023-09-24,AST-3019,Belt Conveyor,0,1.8998057435717988,0.0,64.7,83.0,3.079,2.365,5.0,50.6,1361,7.29
2023-09-25,AST-3019,Belt Conveyor,1,2.0723166418504513,0.05,68.9,82.9,3.036,2.445,5.25,62.5,1445,7.75
2023-09-26,AST-3019,Belt Conveyor,1,2.0046687525007143,0.05,67.8,80.5,3.187,2.175,5.11,55.8,1433,8.53
2023-09-27,AST-3019,Belt Conveyor,1,1.9518541034076278,0.2,66.7,86.2,3.103,2.539,4.81,63.6,1456,9.91
2023-09-28,AST-3019,Belt Conveyor,1,1.8920566161473364,0.2,68.6,82.6,2.629,1.957,5.06,62.0,1463,8.8
2023-09-29,AST-3019,Belt Conveyor,1,2.2590211459706966,0.2,68.5,84.0,3.278,2.465,5.29,60.3,1474,9.78
2023-09-30,AST-3019,Belt Conveyor,2,2.286520574007808,0.0,66.3,80.4,7.135,5.534,5.01,52.4,1406,8.85
2023-10-01,AST-3019,Belt Conveyor,0,2.5810568810832035,0.0,65.3,81.1,2.944,1.85,5.51,45.9,1377,5.99
2023-10-02,AST-3019,Belt Conveyor,1,3.0683329515069957,0.0,69.4,84.0,3.636,2.854,5.22,67.0,1452,11.9
2023-10-03,AST-3019,Belt Conveyor,1,2.837676576403959,0.25,69.4,84.1,3.56,2.298,5.48,70.8,1420,11.06
2023-10-04,AST-3019,Belt Conveyor,1,2.3695564534738405,0.15,69.7,85.3,3.164,2.045,4.98,58.6,1442,10.03
2023-10-05,AST-3019,Belt Conveyor,1,1.7471705312120516,0.1,68.8,83.8,3.011,1.961,4.96,64.8,1437,9.17
2023-10-06,AST-3019,Belt Conveyor,1,2.233194848520083,0.1,65.6,81.9,3.069,2.414,5.11,60.2,1421,10.19
2023-10-07,AST-3019,Belt Conveyor,0,2.216229692736257,0.0,64.5,82.6,3.173,2.503,4.95,45.6,1350,7.37
2023-10-08,AST-3019,Belt Conveyor,0,1.5845902622961539,0.0,66.9,78.9,2.82,2.281,5.08,54.4,1396,7.93
2023-10-09,AST-3019,Belt Conveyor,1,2.1293934323142762,0.1,68.7,80.2,3.185,2.37,5.38,59.7,1426,8.07
2023-10-10,AST-3019,Belt Conveyor,1,1.9093325915303898,0.15,68.4,84.1,2.906,2.093,5.1,62.8,1435,9.43
2023-10-11,AST-3019,Belt Conveyor,1,2.059731564692658,0.1,67.7,83.8,3.104,2.416,4.9,67.4,1458,10.73
2023-10-12,AST-3019,Belt Conveyor,1,1.885057888565121,0.15,65.9,81.9,2.999,2.207,5.19,62.5,1432,9.44
2023-10-13,AST-3019,Belt Conveyor,1,2.1219534895663936,0.1,69.6,83.2,3.208,2.434,5.34,61.4,1455,9.28
2023-10-14,AST-3019,Belt Conveyor,0,2.037016090833218,0.0,68.0,81.9,3.064,2.27,4.86,46.5,1360,6.59
2023-10-15,AST-3019,Belt Conveyor,0,1.9502548984456907,0.0,64.6,78.7,3.466,2.575,4.94,46.5,1370,5.92
2023-10-16,AST-3019,Belt Conveyor,1,1.8568837505682316,0.1,68.5,82.2,3.054,2.684,5.15,60.2,1460,9.17
2023-10-17,AST-3019,Belt Conveyor,1,1.8696538478125353,0.1,67.9,82.3,3.164,2.54,4.96,59.4,1469,8.16
2023-10-18,AST-3019,Belt Conveyor,1,2.0234058025211987,0.0,68.7,83.2,3.422,2.649,5.12,63.1,1445,10.22
2023-10-19,AST-3019,Belt Conveyor,1,2.312316087644282,0.1,69.1,82.8,3.049,2.196,5.36,56.9,1456,9.2
2023-10-20,AST-3019,Belt Conveyor,1,2.0627924106201547,0.05,69.1,79.0,3.093,2.319,5.09,58.0,1469,10.03
2023-10-21,AST-3019,Belt Conveyor,0,1.8710644847385034,0.0,67.1,81.5,3.119,2.522,5.21,49.4,1397,7.1
2023-10-22,AST-3019,Belt Conveyor,0,2.0187178047820242,0.0,66.3,77.9,2.809,2.129,5.22,50.2,1353,7.5
2023-10-23,AST-3019,Belt Conveyor,1,1.9110518136813686,0.05,67.3,82.3,3.157,2.274,5.02,60.9,1423,7.96
2023-10-24,AST-3019,Belt Conveyor,2,2.0217890658773827,0.25,67.3,80.7,9.471,6.756,4.99,60.0,1461,8.56
2023-10-25,AST-3019,Belt Conveyor,1,2.3727273653726133,0.0,70.6,82.2,2.993,2.157,5.29,57.9,1449,8.69
2023-10-26,AST-3019,Belt Conveyor,1,1.9910867404407488,0.15,67.8,83.6,3.667,2.874,5.15,62.7,1472,9.47
2023-10-27,AST-3019,Belt Conveyor,1,1.8171813803414494,0.0,68.9,83.0,3.121,2.075,5.17,64.8,1456,9.42
2023-10-28,AST-3019,Belt Conveyor,0,1.6559524008728905,0.0,67.1,79.9,3.047,2.565,5.14,51.0,1399,7.15
2023-10-29,AST-3019,Belt Conveyor,0,1.8731111582127988,0.0,65.0,78.4,2.293,1.756,5.12,47.9,1395,7.37
2023-10-30,AST-3019,Belt Conveyor,0,2.096605169989128,0.05,67.4,81.2,3.139,2.621,5.17,54.0,1430,7.86
2023-10-31,AST-3019,Belt Conveyor,1,2.3214795474272565,0.25,67.3,82.5,3.674,2.726,4.98,66.5,1473,11.02
2023-11-01,AST-3019,Belt Conveyor,1,2.117264205970791,0.15,66.3,82.6,2.892,1.715,5.2,60.1,1456,9.21
2023-11-02,AST-3019,Belt Conveyor,1,1.6180651769006185,0.2,68.6,82.3,3.438,2.485,4.99,65.3,1425,9.37
2023-11-03,AST-3019,Belt Conveyor,1,2.7852630497883317,0.15,66.5,85.2,3.027,2.122,5.49,66.4,1478,10.83
2023-11-04,AST-3019,Belt Conveyor,0,2.1935795243320646,0.0,67.7,81.1,2.604,1.766,5.24,52.7,1362,7.1
2023-11-05,AST-3019,Belt Conveyor,0,1.8855223557613854,0.0,67.3,82.4,2.915,2.267,5.19,53.2,1396,7.67
2023-11-06,AST-3019,Belt Conveyor,1,1.6486669868169783,0.15,69.2,81.9,2.981,2.038,4.98,63.7,1443,8.72
2023-11-07,AST-3019,Belt Conveyor,1,2.1361823487680094,0.1,67.8,83.1,3.135,2.047,5.31,59.9,1472,8.78
2023-11-08,AST-3019,Belt Conveyor,1,2.2553283399133375,0.25,65.8,82.5,2.993,2.101,5.07,56.7,1425,9.6
2023-11-09,AST-3019,Belt Conveyor,1,1.9846319220331945,0.1,68.9,81.5,2.901,2.325,5.23,63.5,1476,9.67
2023-11-10,AST-3019,Belt Conveyor,0,2.1457703826645953,0.1,68.1,79.1,3.187,2.319,5.04,55.3,1450,6.92
2023-11-11,AST-3019,Belt Conveyor,0,1.9159365723167225,0.0,67.1,82.2,3.266,2.25,4.86,48.5,1354,6.97
2023-11-12,AST-3019,Belt Conveyor,0,2.0978032944826785,0.0,66.8,79.5,3.126,2.244,5.37,47.7,1375,7.36
2023-11-13,AST-3019,Belt Conveyor,1,1.9265983621538576,0.15,65.7,81.4,3.189,2.591,5.23,62.7,1431,9.64
2023-11-14,AST-3019,Belt Conveyor,1,1.619456151946896,0.0,68.3,81.7,3.112,2.411,5.08,61.5,1451,9.09
2023-11-15,AST-3019,Belt Conveyor,1,2.2708037268215424,0.1,65.5,80.3,3.242,2.518,5.44,58.4,1468,9.38
2023-11-16,AST-3019,Belt Conveyor,1,2.03502178231108,0.25,66.3,82.7,2.968,2.3,5.14,59.2,1426,9.35
2023-11-17,AST-3019,Belt Conveyor,1,2.040385403434258,0.15,66.8,83.0,3.416,2.212,5.32,67.5,1468,10.01
2023-11-18,AST-3019,Belt Conveyor,0,1.7216023451310443,0.0,63.9,80.0,2.642,1.936,4.9,47.1,1397,7.26
2023-11-19,AST-3019,Belt Conveyor,0,2.078377616376006,0.0,66.2,81.9,2.552,2.094,5.09,49.3,1354,7.28
2023-11-20,AST-3019,Belt Conveyor,1,1.8300066886084265,0.1,67.2,82.4,3.304,2.019,5.1,62.7,1471,9.45
2023-11-21,AST-3019,Belt Conveyor,1,2.155822526016163,0.1,68.7,84.3,2.862,1.736,5.0,60.9,1472,9.29
2023-11-22,AST-3019,Belt Conveyor,1,2.0045947671249187,0.1,68.7,82.2,2.965,1.986,5.01,62.8,1458,10.24
2023-11-23,AST-3019,Belt Conveyor,1,1.80544249814808,0.0,67.6,80.2,2.915,2.015,5.17,64.5,1438,10.06
2023-11-24,AST-3019,Belt Conveyor,1,1.6963473086721044,0.15,68.4,81.3,3.339,2.49,5.12,65.7,1430,9.86
2023-11-25,AST-3019,Belt Conveyor,0,1.6332931194222393,0.0,65.8,79.2,2.803,1.821,5.11,50.1,1404,7.18
2023-11-26,AST-3019,Belt Conveyor,0,1.8147818975370784,0.0,65.9,80.6,3.366,2.603,5.07,51.3,1396,8.23
2023-11-27,AST-3019,Belt Conveyor,1,2.19894338548787,0.15,67.1,84.2,3.333,2.924,5.3,61.4,1423,9.47
2023-11-28,AST-3019,Belt Conveyor,1,1.8683367031623528,0.0,66.4,81.6,3.161,2.235,4.96,57.6,1435,8.56
2023-11-29,AST-3019,Belt Conveyor,1,1.6647569564354705,0.0,67.2,81.5,3.542,2.352,5.15,61.4,1456,8.96
2023-11-30,AST-3019,Belt Conveyor,1,2.134929304111148,0.15,67.1,80.4,2.832,2.016,5.08,54.9,1456,8.29
2023-12-01,AST-3019,Belt Conveyor,1,1.9830252498427445,0.15,65.5,82.7,3.183,2.474,5.06,62.0,1480,8.77
2023-12-02,AST-3019,Belt Conveyor,0,2.4690748175924178,0.0,64.5,79.6,2.344,1.767,4.82,42.4,1389,5.21
2023-12-03,AST-3019,Belt Conveyor,0,2.061657988552659,0.0,66.3,80.7,2.834,2.251,5.14,46.4,1383,8.22
2023-12-04,AST-3019,Belt Conveyor,2,2.39339510467048,0.15,66.4,81.1,7.975,5.903,5.05,63.7,1440,10.83
2023-12-05,AST-3019,Belt Conveyor,1,2.100930614427963,0.2,66.2,85.3,3.385,2.583,5.18,62.3,1427,9.47
2023-12-06,AST-3019,Belt Conveyor,1,2.360479136200997,0.25,67.9,81.1,3.454,3.081,5.6,60.6,1437,9.53
2023-12-07,AST-3019,Belt Conveyor,1,1.9959512074033268,0.25,65.6,80.4,3.053,2.188,5.17,59.1,1425,8.7
2023-12-08,AST-3019,Belt Conveyor,2,3.4098254284615845,0.35,66.9,82.9,6.168,4.602,5.21,57.7,1478,9.07
2023-12-09,AST-3019,Belt Conveyor,0,1.6802184653391106,0.0,65.5,81.0,2.777,2.151,5.03,47.9,1382,7.28
2023-12-10,AST-3019,Belt Conveyor,0,1.8898376047521528,0.0,66.8,79.3,2.745,2.536,5.17,52.3,1373,8.01
2023-12-11,AST-3019,Belt Conveyor,1,1.9630839465468837,0.05,66.4,82.4,2.997,2.398,5.13,59.8,1464,8.2
2023-12-12,AST-3019,Belt Conveyor,1,2.3161998625193023,0.2,64.9,79.8,3.152,2.363,5.02,53.4,1459,9.45
2023-12-13,AST-3019,Belt Conveyor,1,2.3534834152260298,0.15,65.3,81.5,3.33,2.383,5.01,56.4,1468,7.59
2023-12-14,AST-3019,Belt Conveyor,1,2.0949054079213068,0.2,68.2,81.4,3.31,2.73,5.21,57.8,1422,9.37
2023-12-15,AST-3019,Belt Conveyor,1,2.1073918201700836,0.25,65.7,85.1,3.05,2.249,5.04,59.8,1455,8.34
2023-12-16,AST-3019,Belt Conveyor,0,2.3775482184236627,0.0,64.5,81.7,3.286,2.748,5.0,48.9,1348,5.77
2023-12-17,AST-3019,Belt Conveyor,0,2.3533457123972874,0.0,64.4,80.8,2.844,2.059,5.34,46.2,1366,7.7
2023-12-18,AST-3019,Belt Conveyor,1,2.130634982275871,0.1,66.3,82.8,3.902,2.785,5.37,62.8,1440,9.58
2023-12-19,AST-3019,Belt Conveyor,0,3.40567736045523,0.15,58.9,70.2,1.906,1.116,5.0,53.8,1426,6.99
2023-12-20,AST-3019,Belt Conveyor,1,3.0664748786576577,0.05,62.8,76.3,1.946,1.54,5.3,58.1,1477,9.27
2023-12-21,AST-3019,Belt Conveyor,1,3.6341177012226065,0.2,59.9,72.2,1.918,1.055,4.9,63.4,1460,9.25
2023-12-22,AST-3019,Belt Conveyor,1,2.3226754975007666,0.15,65.7,81.5,2.986,2.468,5.0,62.6,1469,10.87
2023-12-23,AST-3019,Belt Conveyor,0,1.6255314589684606,0.0,65.9,79.6,3.542,2.347,4.96,48.9,1381,6.24
2023-12-24,AST-3019,Belt Conveyor,0,1.5610810909837403,0.0,65.8,77.5,2.83,1.737,5.07,53.2,1377,7.5
2023-12-25,AST-3019,Belt Conveyor,1,1.998550809685808,0.05,67.9,80.9,2.602,1.921,5.14,61.6,1435,9.92
2023-12-26,AST-3019,Belt Conveyor,1,1.6321321143344105,0.15,66.5,81.4,3.412,2.729,4.95,60.9,1433,8.83
2023-12-27,AST-3019,Belt Conveyor,1,2.1310673576328054,0.1,66.2,82.9,2.463,1.801,5.08,62.8,1477,8.79
2023-12-28,AST-3019,Belt Conveyor,1,1.733955670300976,0.05,66.0,80.2,3.087,2.446,5.0,62.1,1475,9.53
2023-12-29,AST-3019,Belt Conveyor,1,2.0616269350016,0.25,66.7,80.6,3.417,2.605,5.18,65.3,1454,10.71
2023-12-30,AST-3019,Belt Conveyor,0,1.5980359680343725,0.0,65.3,78.0,2.923,2.307,5.16,48.9,1400,7.32
2023-12-31,AST-3019,Belt Conveyor,0,2.029082020002431,0.0,64.8,78.8,3.378,2.827,5.35,49.0,1395,7.21
2024-01-01,AST-3019,Belt Conveyor,1,2.542553700236917,0.05,61.6,76.3,3.27,2.289,4.88,61.4,1465,8.63
2024-01-02,AST-3019,Belt Conveyor,1,2.503397354699557,0.2,62.9,80.0,2.937,2.212,5.31,60.8,1457,8.78
2024-01-03,AST-3019,Belt Conveyor,1,2.2474873554205614,0.0,63.3,80.1,3.297,2.061,5.31,67.2,1442,9.21
2024-01-04,AST-3019,Belt Conveyor,1,2.8774449883568405,0.1,62.4,82.4,3.624,2.97,5.06,62.5,1429,10.38
2024-01-05,AST-3019,Belt Conveyor,1,2.4063089340483246,0.1,62.7,76.9,3.197,2.308,5.09,58.2,1448,9.32
2024-01-06,AST-3019,Belt Conveyor,0,2.9158112606999382,0.0,60.5,76.9,3.107,2.32,5.19,44.7,1404,5.7
2024-01-07,AST-3019,Belt Conveyor,2,3.362680722670144,0.0,61.7,75.5,8.376,6.196,5.29,55.4,1354,7.88
2024-01-08,AST-3019,Belt Conveyor,1,2.392724286966184,0.1,62.9,80.1,2.973,2.072,4.84,59.4,1455,9.53
2024-01-09,AST-3019,Belt Conveyor,1,2.220876010155769,0.1,63.4,78.0,2.768,2.206,5.07,61.8,1449,9.82
2024-01-10,AST-3019,Belt Conveyor,1,2.2813097827582323,0.15,63.1,78.0,3.267,2.542,5.21,60.6,1459,9.04
2024-01-11,AST-3019,Belt Conveyor,1,2.7030257528567003,0.1,61.7,80.5,3.569,2.545,5.15,63.5,1463,9.35
2024-01-12,AST-3019,Belt Conveyor,1,2.5119537514319075,0.1,62.7,79.7,3.298,2.799,5.15,58.7,1451,8.83
2024-01-13,AST-3019,Belt Conveyor,0,1.9886429868892237,0.0,61.5,75.2,2.713,2.184,4.9,50.3,1384,7.21
2024-01-14,AST-3019,Belt Conveyor,0,2.299250401277857,0.0,61.7,76.2,3.128,2.647,5.07,48.0,1395,8.08
2024-01-15,AST-3019,Belt Conveyor,1,2.406379208032532,0.1,65.7,81.9,3.528,2.251,5.08,70.4,1432,11.15
2024-01-16,AST-3019,Belt Conveyor,2,2.931251545013206,0.15,62.0,77.4,9.372,6.882,5.01,58.0,1477,8.96
2024-01-17,AST-3019,Belt Conveyor,1,2.417390538632035,0.0,62.8,79.1,3.355,2.69,5.31,62.6,1451,8.55
2024-01-18,AST-3019,Belt Conveyor,1,2.3852790215478685,0.05,62.9,80.7,3.362,2.256,5.09,70.6,1440,10.13
2024-01-19,AST-3019,Belt Conveyor,1,2.367124054653218,0.0,62.8,81.1,3.066,2.196,5.01,64.5,1474,9.2
2024-01-20,AST-3019,Belt Conveyor,0,2.747232588523974,0.0,60.8,77.8,3.003,2.026,5.44,49.8,1399,7.2
2024-01-21,AST-3019,Belt Conveyor,0,2.8229327648835674,0.0,60.4,76.5,3.308,2.54,5.21,50.5,1358,7.74
2024-01-22,AST-3019,Belt Conveyor,1,3.407711144685616,0.1,60.1,75.1,2.936,2.114,5.17,57.8,1427,9.96
2024-01-23,AST-3019,Belt Conveyor,1,2.6313262546885636,0.05,62.5,80.4,3.032,2.052,5.12,66.6,1471,10.15
2024-01-24,AST-3019,Belt Conveyor,0,2.5889333903440606,0.2,62.0,78.7,3.353,2.842,5.04,59.9,1445,7.9
2024-01-25,AST-3019,Belt Conveyor,1,2.6174342835710243,0.1,62.7,81.2,3.275,2.567,5.02,60.4,1480,9.63
2024-01-26,AST-3019,Belt Conveyor,1,2.966700801790395,0.0,61.9,79.0,3.514,2.742,4.97,57.6,1474,7.58
2024-01-27,AST-3019,Belt Conveyor,0,2.1756470588154575,0.0,62.9,76.0,3.27,2.473,5.09,48.8,1354,7.7
2024-01-28,AST-3019,Belt Conveyor,2,4.444553216023561,0.0,62.1,75.2,10.733,8.202,4.92,50.1,1383,7.19
2024-01-29,AST-3019,Belt Conveyor,1,2.227817722184925,0.15,64.2,79.0,3.62,2.807,5.28,64.5,1453,10.15
2024-01-30,AST-3019,Belt Conveyor,1,2.1007014333811487,0.05,64.3,79.4,3.275,2.075,5.04,61.6,1422,9.68
2024-01-31,AST-3019,Belt Conveyor,1,1.9753974998119481,0.2,65.1,79.4,3.411,2.932,5.27,64.5,1440,9.83
2024-02-01,AST-3019,Belt Conveyor,0,1.9534217476528553,0.2,63.4,75.6,3.006,2.595,5.02,52.7,1442,7.09
2024-02-02,AST-3019,Belt Conveyor,1,2.2402676420652083,0.15,62.5,75.3,3.378,2.432,5.2,65.6,1456,9.36
2024-02-03,AST-3019,Belt Conveyor,0,1.9491900666773694,0.0,62.6,75.0,2.876,1.815,4.93,45.2,1391,7.21
2024-02-04,AST-3019,Belt Conveyor,0,2.2604626813224753,0.0,62.7,73.9,2.565,1.697,5.05,52.6,1356,8.05
2024-02-05,AST-3019,Belt Conveyor,0,2.491898571466017,0.05,63.7,75.7,3.518,2.418,5.07,49.8,1439,8.95
2024-02-06,AST-3019,Belt Conveyor,1,2.2611313653997738,0.05,63.3,79.3,2.982,2.287,5.18,60.9,1444,9.27
2024-02-07,AST-3019,Belt Conveyor,1,2.019011531018096,0.1,65.0,81.6,3.096,2.232,4.95,64.0,1434,10.24
2024-02-08,AST-3019,Belt Conveyor,1,2.598662881736376,0.05,63.1,74.8,3.006,2.125,5.36,57.7,1472,8.36
2024-02-09,AST-3019,Belt Conveyor,1,2.240698785676387,0.2,63.5,77.4,3.655,2.859,5.14,60.8,1468,8.45
2024-02-10,AST-3019,Belt Conveyor,0,2.501522921223501,0.0,63.4,78.4,3.23,2.393,5.13,53.1,1354,8.9
2024-02-11,AST-3019,Belt Conveyor,0,1.9948673837770579,0.0,62.2,77.1,3.261,2.63,4.93,52.5,1363,7.31
2024-02-12,AST-3019,Belt Conveyor,0,2.080230332049329,0.15,63.6,78.4,3.378,2.517,5.19,55.2,1437,7.15
2024-02-13,AST-3019,Belt Conveyor,1,2.71560858068494,0.1,62.0,80.1,3.434,2.909,5.31,64.2,1432,8.57
2024-02-14,AST-3019,Belt Conveyor,1,2.0360781226843496,0.1,64.7,79.4,3.331,2.941,5.0,66.7,1429,10.3
2024-02-15,AST-3019,Belt Conveyor,1,2.416422886290819,0.0,62.4,81.5,3.303,2.52,5.05,64.9,1462,9.21
2024-02-16,AST-3019,Belt Conveyor,0,2.7678093913384303,0.05,63.8,82.1,3.528,2.578,5.1,56.4,1472,7.25
2024-02-17,AST-3019,Belt Conveyor,0,3.425168685342768,0.0,58.4,75.4,2.728,2.029,5.09,46.1,1390,8.45
2024-02-18,AST-3019,Belt Conveyor,0,2.665409487343679,0.0,60.4,79.0,2.86,2.352,5.0,50.2,1390,5.78
2024-02-19,AST-3019,Belt Conveyor,1,2.328903709644735,0.1,63.9,82.7,3.394,2.716,5.2,62.7,1420,9.08
2024-02-20,AST-3019,Belt Conveyor,2,3.3473513277946925,0.2,64.1,81.9,9.853,7.004,5.32,63.7,1425,10.86
2024-02-21,AST-3019,Belt Conveyor,1,2.318451711670482,0.0,63.2,77.8,3.089,2.424,5.13,57.9,1454,8.73
2024-02-22,AST-3019,Belt Conveyor,1,2.5409168458872466,0.05,64.6,78.8,3.801,2.769,5.01,60.4,1458,11.03
2024-02-23,AST-3019,Belt Conveyor,1,2.018963211069838,0.2,64.6,76.3,2.88,2.211,4.98,57.8,1423,9.3
2024-02-24,AST-3019,Belt Conveyor,0,2.3004287530731378,0.0,65.5,76.3,3.051,2.284,5.51,46.4,1392,6.01
2024-02-25,AST-3019,Belt Conveyor,0,1.9821565644833588,0.0,63.0,77.2,3.169,2.293,5.08,51.3,1403,8.3
2024-02-26,AST-3019,Belt Conveyor,1,2.006968531477217,0.05,65.1,80.1,3.107,1.993,5.22,60.4,1459,8.61
2024-02-27,AST-3019,Belt Conveyor,1,2.1518092948117644,0.1,63.1,78.0,3.065,1.977,4.89,62.3,1465,9.14
2024-02-28,AST-3019,Belt Conveyor,1,2.4518521275180882,0.1,63.1,79.3,3.112,2.274,5.03,58.7,1465,8.0
2024-02-29,AST-3019,Belt Conveyor,1,2.35086280031897,0.15,63.3,80.2,3.639,2.698,5.3,63.0,1464,8.93
2024-03-01,AST-3019,Belt Conveyor,1,2.2669239084055826,0.05,63.5,78.2,3.071,2.286,5.01,56.7,1452,9.09
2024-03-02,AST-3019,Belt Conveyor,0,1.8342176216279409,0.0,63.1,78.9,3.164,2.421,5.02,48.3,1393,6.52
2024-03-03,AST-3019,Belt Conveyor,0,2.6584899749709234,0.0,63.9,76.7,2.888,1.997,5.2,46.0,1348,5.35
2024-03-04,AST-3019,Belt Conveyor,1,1.923896082595928,0.05,64.7,80.2,3.406,2.271,5.04,61.7,1431,9.58
2024-03-05,AST-3019,Belt Conveyor,1,1.6382058414814762,0.0,66.4,78.6,3.562,2.865,5.22,67.0,1448,9.86
2024-03-06,AST-3019,Belt Conveyor,1,1.7828346754407687,0.05,66.0,78.7,3.185,2.497,5.04,62.0,1426,10.03
2024-03-07,AST-3019,Belt Conveyor,1,2.0786103708203214,0.05,64.3,81.1,3.385,2.394,5.13,60.3,1447,8.44
2024-03-08,AST-3019,Belt Conveyor,1,2.150818973185045,0.1,64.1,77.1,3.178,2.554,5.24,60.0,1447,9.82
2024-03-09,AST-3019,Belt Conveyor,0,2.453302027317063,0.0,61.2,78.9,3.072,2.099,5.07,47.9,1377,7.75
2024-03-10,AST-3019,Belt Conveyor,0,1.9478200422915233,0.0,63.0,78.2,3.246,2.476,4.95,53.8,1390,8.48
2024-03-11,AST-3019,Belt Conveyor,1,2.0039376782021883,0.15,63.6,77.0,3.313,2.528,5.08,62.1,1441,8.24
2024-03-12,AST-3019,Belt Conveyor,1,2.728784507356841,0.05,62.9,78.3,3.206,2.274,4.99,54.8,1480,8.18
2024-03-13,AST-3019,Belt Conveyor,1,2.3507208954880334,0.1,64.3,81.5,2.895,2.267,5.07,64.5,1422,10.4
2024-03-14,AST-3019,Belt Conveyor,0,2.31308690719072,0.1,64.8,82.9,2.873,1.892,5.14,57.6,1436,8.2
